Buffer Size,Algorithm Type,Input File,Seconds
-1,-1,-1,0.774
-1,-1,-1,0.662
-1,-1,-1,0.697
-1,-1,-1,0.835
-1,-1,-1,0.71
-1,-1,-1,0.721
-1,-1,-1,0.721
-1,-1,-1,0.802
-1,-1,-1,0.688
-1,-1,-1,0.695
-1,-1,-1,0.677
-1,-1,-1,0.742
-1,-1,-1,0.669
-1,-1,-1,0.737
-1,-1,-1,0.71
-1,-1,-1,0.823
-1,-1,-1,0.726
-1,-1,-1,0.725
-1,-1,-1,0.754
-1,-1,-1,0.698
-1,-1,-1,0.724
-1,-1,-1,0.662
-1,-1,-1,0.845
-1,-1,-1,0.676
-1,-1,-1,0.658
-1,-1,-1,0.764
-1,-1,-1,0.779
-1,-1,-1,0.69
-1,-1,-1,0.667
-1,-1,-1,0.886
-1,-1,-1,0.793
-1,-1,-1,0.754
-1,-1,-1,0.886
-1,-1,-1,0.847
-1,-1,-1,0.911
-1,-1,-1,0.819
-1,-1,-1,0.826
-1,-1,-1,0.833
-1,-1,-1,0.764
-1,-1,-1,0.823
-1,-1,-1,0.814
-1,-1,-1,0.841
-1,-1,-1,0.843
-1,-1,-1,0.766
-1,-1,-1,0.819
-1,-1,-1,0.843
-1,-1,-1,0.819
-1,-1,-1,0.877
-1,-1,-1,0.836
-1,-1,-1,0.841
-1,-1,-1,0.854
-1,-1,-1,0.825
-1,-1,-1,0.871
-1,-1,-1,0.835
-1,-1,-1,0.672
-1,-1,-1,0.688
-1,-1,-1,0.913
-1,-1,-1,0.673
-1,-1,-1,0.716
-1,-1,-1,0.716
-1,-1,-1,0.855
-1,-1,-1,0.663
-1,-1,-1,0.725
-1,-1,-1,0.821
-1,-1,-1,0.77
-1,-1,-1,0.739
-1,-1,-1,0.799
-1,-1,-1,0.694
-1,-1,-1,0.662
-1,-1,-1,0.856
-1,-1,-1,0.755
-1,-1,-1,0.738
-1,-1,-1,0.686
-1,-1,-1,0.861
-1,-1,-1,0.801
-1,-1,-1,0.697
-1,-1,-1,0.669
-1,-1,-1,0.791
-1,-1,-1,0.724
-1,-1,-1,0.707
-1,-1,-1,0.695
-1,-1,-1,0.708
-1,-1,-1,0.66
-1,-1,-1,0.716
-1,-1,-1,0.86
-1,-1,-1,0.826
-1,-1,-1,0.712
-1,-1,-1,0.81
-1,-1,-1,0.655
-1,-1,-1,0.67
-1,-1,-1,0.722
-1,-1,-1,0.704
-1,-1,-1,0.704
-1,-1,-1,0.718
-1,-1,-1,0.752
-1,-1,-1,0.817
-1,-1,-1,0.718
-1,-1,-1,0.773
-1,-1,-1,0.883
-1,-1,-1,0.844
-1,-1,-1,0.701
-1,-1,-1,0.849
-1,-1,-1,0.725
-1,-1,-1,0.71
-1,-1,-1,0.807
-1,-1,-1,0.747
-1,-1,-1,0.68
-1,-1,-1,0.684
-1,-1,-1,0.659
-1,-1,-1,0.826
-1,-1,-1,0.707
-1,-1,-1,0.781
-1,-1,-1,0.831
-1,-1,-1,0.679
-1,-1,-1,0.725
-1,-1,-1,0.853
-1,-1,-1,0.696
-1,-1,-1,0.699
-1,-1,-1,0.685
-1,-1,-1,0.852
-1,-1,-1,0.738
-1,-1,-1,0.69
-1,-1,-1,0.854
-1,-1,-1,0.741
-1,-1,-1,0.673
-1,-1,-1,0.686
-1,-1,-1,0.837
-1,-1,-1,0.722
-1,-1,-1,0.718
-1,-1,-1,0.727
-1,-1,-1,0.843
-1,-1,-1,0.694
-1,-1,-1,0.679
-1,-1,-1,0.863
-1,-1,-1,0.712
-1,-1,-1,0.708
-1,-1,-1,0.74
-1,-1,-1,0.864
-1,-1,-1,0.72
-1,-1,-1,0.72
-1,-1,-1,0.839
-1,-1,-1,0.821
-1,-1,-1,0.74
-1,-1,-1,0.853
-1,-1,-1,0.696
-1,-1,-1,0.72
-1,-1,-1,0.82
-1,-1,-1,0.694
-1,-1,-1,0.692
-1,-1,-1,0.68
-1,-1,-1,0.751
-1,-1,-1,0.724
-1,-1,-1,0.698
-1,-1,-1,0.797
-1,-1,-1,0.772
-1,-1,-1,0.75
-1,-1,-1,0.72
-1,-1,-1,0.775
-1,-1,-1,0.745
-1,-1,-1,0.68
-1,-1,-1,0.879
-1,-1,-1,0.736
-1,-1,-1,0.741
-1,-1,-1,0.895
-1,-1,-1,0.71
-1,-1,-1,0.712
-1,-1,-1,0.74
-1,-1,-1,0.783
-1,-1,-1,0.687
-1,-1,-1,0.708
-1,-1,-1,0.67
-1,-1,-1,0.836
-1,-1,-1,0.713
-1,-1,-1,0.68
-1,-1,-1,0.706
-1,-1,-1,0.863
-1,-1,-1,0.701
-1,-1,-1,0.666
-1,-1,-1,0.871
-1,-1,-1,0.699
-1,-1,-1,0.727
-1,-1,-1,0.686
-1,-1,-1,0.846
-1,-1,-1,0.721
-1,-1,-1,0.689
-1,-1,-1,0.668
-1,-1,-1,0.857
-1,-1,-1,0.715
-1,-1,-1,0.728
-1,-1,-1,0.852
-1,-1,-1,0.696
-1,-1,-1,0.719
-1,-1,-1,0.722
-1,-1,-1,0.862
-1,-1,-1,0.678
-1,-1,-1,0.711
-1,-1,-1,0.703
-1,-1,-1,0.722
-1,-1,-1,0.73
-1,-1,-1,0.664
-1,-1,-1,0.822
-1,-1,-1,0.691
-1,-1,-1,0.719
-1,-1,-1,0.66
-1,-1,-1,0.838
-1,-1,-1,0.67
-1,-1,-1,0.654
-1,-1,-1,0.671
-1,-1,-1,0.788
-1,-1,-1,0.725
-1,-1,-1,0.701
-1,-1,-1,0.833
-1,-1,-1,0.812
-1,-1,-1,0.646
-1,-1,-1,0.687
-1,-1,-1,0.661
-1,-1,-1,0.857
-1,-1,-1,0.734
-1,-1,-1,0.652
-1,-1,-1,0.711
-1,-1,-1,0.89
-1,-1,-1,0.655
-1,-1,-1,0.689
-1,-1,-1,0.71
-1,-1,-1,0.717
-1,-1,-1,0.663
-1,-1,-1,0.684
-1,-1,-1,0.728
-1,-1,-1,0.833
-1,-1,-1,0.658
-1,-1,-1,0.691
-1,-1,-1,0.837
-1,-1,-1,0.746
-1,-1,-1,0.687
-1,-1,-1,0.702
-1,-1,-1,0.866
-1,-1,-1,0.734
-1,-1,-1,0.876
-1,-1,-1,0.772
-1,-1,-1,0.727
-1,-1,-1,0.687
-1,-1,-1,0.857
-1,-1,-1,0.647
-1,-1,-1,0.736
-1,-1,-1,0.836
-1,-1,-1,0.786
-1,-1,-1,0.667
-1,-1,-1,0.728
-1,-1,-1,0.857
-1,-1,-1,0.722
-1,-1,-1,0.661
-1,-1,-1,0.707
-1,-1,-1,0.844
-1,-1,-1,0.714
-1,-1,-1,0.697
-1,-1,-1,0.689
-1,-1,-1,0.741
-1,-1,-1,0.764
-1,-1,-1,0.723
-1,-1,-1,0.684
-1,-1,-1,0.8
-1,-1,-1,0.715
-1,-1,-1,0.68
-1,-1,-1,0.719
-1,-1,-1,0.808
-1,-1,-1,0.843
-1,-1,-1,0.73
-1,-1,-1,0.612
-1,-1,-1,0.867
-1,-1,-1,0.757
-1,-1,-1,0.689
-1,-1,-1,0.753
-1,-1,-1,0.804
-1,-1,-1,0.672
-1,-1,-1,0.709
-1,-1,-1,0.709
-1,-1,-1,0.718
-1,-1,-1,0.721
-1,-1,-1,0.713
-1,-1,-1,0.701
-1,-1,-1,0.77
-1,-1,-1,0.695
-1,-1,-1,0.801
-1,-1,-1,0.772
-1,-1,-1,0.711
-1,-1,-1,0.74
-1,-1,-1,0.778
-1,-1,-1,0.739
-1,-1,-1,0.696
-1,-1,-1,0.835
-1,-1,-1,0.699
-1,-1,-1,0.721
-1,-1,-1,0.725
-1,-1,-1,0.847
-1,-1,-1,0.67
-1,-1,-1,0.703
-1,-1,-1,0.675
-1,-1,-1,0.79
-1,-1,-1,0.673
-1,-1,-1,0.735
-1,-1,-1,0.724
-1,-1,-1,0.854
-1,-1,-1,0.676
-1,-1,-1,0.743
-1,-1,-1,0.802
-1,-1,-1,0.631
-1,-1,-1,0.716
-1,-1,-1,0.874
-1,-1,-1,0.72
-1,-1,-1,0.694
-1,-1,-1,0.696
-1,-1,-1,0.769
-1,-1,-1,0.69
-1,-1,-1,0.671
-1,-1,-1,0.66
-1,-1,-1,0.8
-1,-1,-1,0.711
-1,-1,-1,0.763
-1,-1,-1,0.845
-1,-1,-1,0.734
-1,-1,-1,0.719
-1,-1,-1,0.828
-1,-1,-1,0.729
-1,-1,-1,0.715
-1,-1,-1,0.886
-1,-1,-1,0.714
-1,-1,-1,0.688
-1,-1,-1,0.852
-1,-1,-1,0.709
-1,-1,-1,0.708
-1,-1,-1,0.685
-1,-1,-1,0.728
-1,-1,-1,0.816
-1,-1,-1,0.72
-1,-1,-1,0.687
-1,-1,-1,0.736
-1,-1,-1,0.761
-1,-1,-1,0.703
-1,-1,-1,0.661
-1,-1,-1,0.867
-1,-1,-1,0.733
-1,-1,-1,0.697
-1,-1,-1,0.698
-1,-1,-1,0.804
-1,-1,-1,0.686
-1,-1,-1,0.693
-1,-1,-1,0.872
-1,-1,-1,0.685
-1,-1,-1,0.68
-1,-1,-1,0.67
-1,-1,-1,0.707
-1,-1,-1,0.835
-1,-1,-1,0.707
-1,-1,-1,0.827
-1,-1,-1,0.823
-1,-1,-1,0.699
-1,-1,-1,0.702
-1,-1,-1,0.827
-1,-1,-1,0.731
-1,-1,-1,0.711
-1,-1,-1,0.702
-1,-1,-1,0.807
-1,-1,-1,0.688
-1,-1,-1,0.657
-1,-1,-1,0.651
-1,-1,-1,0.75
-1,-1,-1,0.733
-1,-1,-1,0.736
-1,-1,-1,0.679
-1,-1,-1,0.783
-1,-1,-1,0.705
-1,-1,-1,0.794
-1,-1,-1,0.787
-1,-1,-1,0.73
-1,-1,-1,0.731
-1,-1,-1,0.844
-1,-1,-1,0.773
-1,-1,-1,0.722
-1,-1,-1,0.77
-1,-1,-1,0.738
-1,-1,-1,0.694
-1,-1,-1,0.881
-1,-1,-1,0.719
-1,-1,-1,0.744
-1,-1,-1,0.878
-1,-1,-1,0.728
-1,-1,-1,0.703
-1,-1,-1,0.917
-1,-1,-1,0.769
-1,-1,-1,0.682
-1,-1,-1,0.66
-1,-1,-1,0.805
-1,-1,-1,0.73
-1,-1,-1,0.777
-1,-1,-1,0.811
-1,-1,-1,0.699
-1,-1,-1,0.711
-1,-1,-1,0.862
-1,-1,-1,0.734
-1,-1,-1,0.672
-1,-1,-1,0.853
-1,-1,-1,0.755
-1,-1,-1,0.729
-1,-1,-1,0.847
-1,-1,-1,0.706
-1,-1,-1,0.719
-1,-1,-1,0.694
-1,-1,-1,0.85
-1,-1,-1,0.703
-1,-1,-1,0.735
-1,-1,-1,0.688
-1,-1,-1,0.876
-1,-1,-1,0.72
-1,-1,-1,0.708
-1,-1,-1,0.712
-1,-1,-1,0.783
-1,-1,-1,0.675
-1,-1,-1,0.674
-1,-1,-1,0.709
-1,-1,-1,0.798
-1,-1,-1,0.708
-1,-1,-1,0.727
-1,-1,-1,0.867
-1,-1,-1,0.746
-1,-1,-1,0.674
-1,-1,-1,0.861
-1,-1,-1,0.718
-1,-1,-1,0.703
-1,-1,-1,0.766
-1,-1,-1,0.79
-1,-1,-1,0.702
-1,-1,-1,0.672
-1,-1,-1,0.751
-1,-1,-1,0.776
-1,-1,-1,0.658
-1,-1,-1,0.728
-1,-1,-1,0.791
-1,-1,-1,0.728
-1,-1,-1,0.732
-1,-1,-1,0.775
-1,-1,-1,0.772
-1,-1,-1,0.832
-1,-1,-1,0.89
-1,-1,-1,0.709
-1,-1,-1,0.752
-1,-1,-1,0.882
-1,-1,-1,0.735
-1,-1,-1,0.853
-1,-1,-1,0.774
-1,-1,-1,0.684
-1,-1,-1,0.88
-1,-1,-1,0.774
-1,-1,-1,0.783
-1,-1,-1,0.883
-1,-1,-1,0.73
-1,-1,-1,0.819
-1,-1,-1,0.881
-1,-1,-1,0.724
-1,-1,-1,0.684
-1,-1,-1,0.858
-1,-1,-1,0.705
-1,-1,-1,0.718
-1,-1,-1,0.841
-1,-1,-1,0.712
-1,-1,-1,0.717
-1,-1,-1,0.866
-1,-1,-1,0.762
-1,-1,-1,0.692
-1,-1,-1,0.852
-1,-1,-1,0.727
-1,-1,-1,0.727
-1,-1,-1,0.71
-1,-1,-1,0.904
-1,-1,-1,0.716
-1,-1,-1,0.867
-1,-1,-1,0.844
-1,-1,-1,0.698
-1,-1,-1,0.732
-1,-1,-1,0.864
-1,-1,-1,0.704
-1,-1,-1,0.743
-1,-1,-1,0.946
-1,-1,-1,0.723
-1,-1,-1,0.857
-1,-1,-1,0.81
-1,-1,-1,0.763
-1,-1,-1,0.857
-1,-1,-1,0.74
-1,-1,-1,0.744
-1,-1,-1,0.895
-1,-1,-1,0.849
-1,-1,-1,0.813
-1,-1,-1,0.847
-1,-1,-1,0.847
-1,-1,-1,0.921
-1,-1,-1,0.755
-1,-1,-1,0.724
-1,-1,-1,0.815
-1,-1,-1,0.699
-1,-1,-1,0.772
-1,-1,-1,0.876
-1,-1,-1,0.706
-1,-1,-1,0.894
-1,-1,-1,0.867
-1,-1,-1,0.705
-1,-1,-1,0.704
-1,-1,-1,0.883
-1,-1,-1,0.797
-1,-1,-1,0.912
-1,-1,-1,0.803
-1,-1,-1,0.901
-1,-1,-1,0.68
-1,-1,-1,0.742
-1,-1,-1,0.898
-1,-1,-1,0.715
-1,-1,-1,0.749
-1,-1,-1,0.881
-1,-1,-1,0.75
-1,-1,-1,0.887
-1,-1,-1,0.838
-1,-1,-1,0.895
-1,-1,-1,0.87
-1,-1,-1,0.7
-1,-1,-1,0.857
-1,-1,-1,0.847
-1,-1,-1,0.879
-1,-1,-1,0.866
-1,-1,-1,0.825
-1,-1,-1,0.89
-1,-1,-1,0.761
-1,-1,-1,0.884
-1,-1,-1,0.723
-1,-1,-1,0.729
-1,-1,-1,0.859
-1,-1,-1,0.731
-1,-1,-1,0.912
-1,-1,-1,0.911
-1,-1,-1,0.861
-1,-1,-1,0.882
-1,-1,-1,0.872
-1,-1,-1,0.838
-1,-1,-1,0.732
-1,-1,-1,0.866
-1,-1,-1,0.856
-1,-1,-1,0.841
-1,-1,-1,0.856
-1,-1,-1,0.72
-1,-1,-1,0.838
-1,-1,-1,0.871
-1,-1,-1,0.843
-1,-1,-1,0.846
-1,-1,-1,0.691
-1,-1,-1,0.857
-1,-1,-1,0.847
-1,-1,-1,0.722
-1,-1,-1,0.9
-1,-1,-1,0.782
-1,-1,-1,0.857
-1,-1,-1,0.854
-1,-1,-1,0.889
-1,-1,-1,0.907
-1,-1,-1,0.67
-1,-1,-1,0.809
-1,-1,-1,0.801
-1,-1,-1,0.724
-1,-1,-1,0.753
-1,-1,-1,0.928
-1,-1,-1,0.76
-1,-1,-1,0.901
-1,-1,-1,0.894
-1,-1,-1,0.932
-1,-1,-1,0.886
-1,-1,-1,0.888
-1,-1,-1,0.87
-1,-1,-1,0.856
-1,-1,-1,0.868
-1,-1,-1,0.729
-1,-1,-1,0.911
-1,-1,-1,0.743
-1,-1,-1,0.923
-1,-1,-1,0.936
-1,-1,-1,0.862
-1,-1,-1,0.876
-1,-1,-1,0.723
-1,-1,-1,0.888
-1,-1,-1,0.723
-1,-1,-1,0.679
-1,-1,-1,0.757
-1,-1,-1,0.918
-1,-1,-1,0.719
-1,-1,-1,0.845
-1,-1,-1,0.865
-1,-1,-1,0.866
-1,-1,-1,0.888
-1,-1,-1,0.696
-1,-1,-1,0.856
-1,-1,-1,0.64
-1,-1,-1,0.724
-1,-1,-1,0.702
-1,-1,-1,0.902
-1,-1,-1,0.715
-1,-1,-1,0.725
-1,-1,-1,0.93
-1,-1,-1,0.67
-1,-1,-1,0.856
-1,-1,-1,0.902
-1,-1,-1,0.767
-1,-1,-1,0.861
-1,-1,-1,0.769
-1,-1,-1,0.725
-1,-1,-1,0.93
-1,-1,-1,0.721
-1,-1,-1,0.771
-1,-1,-1,0.955
-1,-1,-1,0.802
-1,-1,-1,0.927
-1,-1,-1,0.766
-1,-1,-1,0.924
-1,-1,-1,0.703
-1,-1,-1,0.874
-1,-1,-1,0.907
-1,-1,-1,0.748
-1,-1,-1,0.865
-1,-1,-1,0.738
-1,-1,-1,0.868
-1,-1,-1,0.847
-1,-1,-1,0.685
-1,-1,-1,0.755
-1,-1,-1,0.874
-1,-1,-1,0.672
-1,-1,-1,0.735
-1,-1,-1,0.868
-1,-1,-1,0.67
-1,-1,-1,0.807
-1,-1,-1,0.876
-1,-1,-1,0.701
-1,-1,-1,0.897
-1,-1,-1,0.808
-1,-1,-1,0.756
-1,-1,-1,0.92
-1,-1,-1,0.722
-1,-1,-1,0.776
-1,-1,-1,0.87
-1,-1,-1,0.688
-1,-1,-1,0.739
-1,-1,-1,0.883
-1,-1,-1,0.759
-1,-1,-1,0.837
-1,-1,-1,0.73
-1,-1,-1,0.739
-1,-1,-1,0.899
-1,-1,-1,0.718
-1,-1,-1,0.73
-1,-1,-1,0.917
-1,-1,-1,0.723
-1,-1,-1,0.893
-1,-1,-1,0.72
-1,-1,-1,0.744
-1,-1,-1,0.873
-1,-1,-1,0.739
-1,-1,-1,0.864
-1,-1,-1,0.879
-1,-1,-1,0.72
-1,-1,-1,0.875
-1,-1,-1,0.678
-1,-1,-1,0.722
-1,-1,-1,0.901
-1,-1,-1,0.723
-1,-1,-1,0.862
-1,-1,-1,0.874
-1,-1,-1,0.76
-1,-1,-1,0.883
-1,-1,-1,0.862
-1,-1,-1,0.724
-1,-1,-1,0.921
-1,-1,-1,0.728
-1,-1,-1,0.724
-1,-1,-1,0.893
-1,-1,-1,0.725
-1,-1,-1,0.738
-1,-1,-1,0.913
-1,-1,-1,0.724
-1,-1,-1,0.866
-1,-1,-1,0.755
-1,-1,-1,0.918
-1,-1,-1,0.887
-1,-1,-1,0.859
-1,-1,-1,0.902
-1,-1,-1,0.713
-1,-1,-1,0.914
-1,-1,-1,0.818
-1,-1,-1,0.901
-1,-1,-1,0.918
-1,-1,-1,0.858
-1,-1,-1,0.874
-1,-1,-1,0.708
-1,-1,-1,0.87
-1,-1,-1,0.701
-1,-1,-1,0.697
-1,-1,-1,0.901
-1,-1,-1,0.672
-1,-1,-1,0.758
-1,-1,-1,0.888
-1,-1,-1,0.668
-1,-1,-1,0.805
-1,-1,-1,0.857
-1,-1,-1,0.725
-1,-1,-1,0.897
-1,-1,-1,0.894
-1,-1,-1,0.919
-1,-1,-1,0.906
-1,-1,-1,0.853
-1,-1,-1,0.887
-1,-1,-1,0.72
-1,-1,-1,0.902
-1,-1,-1,0.741
-1,-1,-1,0.797
-1,-1,-1,0.894
-1,-1,-1,0.742
-1,-1,-1,0.959
-1,-1,-1,0.782
-1,-1,-1,0.735
-1,-1,-1,0.94
-1,-1,-1,0.775
-1,-1,-1,0.94
-1,-1,-1,0.753
-1,-1,-1,0.898
-1,-1,-1,0.739
-1,-1,-1,0.708
-1,-1,-1,0.913
-1,-1,-1,0.739
-1,-1,-1,0.908
-1,-1,-1,0.708
-1,-1,-1,0.769
-1,-1,-1,0.904
-1,-1,-1,0.734
-1,-1,-1,0.91
-1,-1,-1,0.731
-1,-1,-1,0.92
-1,-1,-1,0.893
-1,-1,-1,0.827
-1,-1,-1,0.89
-1,-1,-1,0.769
-1,-1,-1,0.883
-1,-1,-1,0.724
-1,-1,-1,0.711
-1,-1,-1,0.892
-1,-1,-1,0.762
-1,-1,-1,0.905
-1,-1,-1,0.771
-1,-1,-1,0.931
-1,-1,-1,0.892
-1,-1,-1,0.702
-1,-1,-1,0.862
-1,-1,-1,0.765
-1,-1,-1,0.953
-1,-1,-1,0.743
-1,-1,-1,0.733
-1,-1,-1,0.925
-1,-1,-1,0.757
-1,-1,-1,0.977
-1,-1,-1,0.785
-1,-1,-1,0.938
-1,-1,-1,0.749
-1,-1,-1,0.954
-1,-1,-1,0.724
-1,-1,-1,0.734
-1,-1,-1,0.962
-1,-1,-1,0.731
-1,-1,-1,0.913
-1,-1,-1,0.774
-1,-1,-1,0.932
-1,-1,-1,0.736
-1,-1,-1,0.736
-1,-1,-1,0.929
-1,-1,-1,0.732
-1,-1,-1,0.926
-1,-1,-1,0.753
-1,-1,-1,0.895
-1,-1,-1,0.728
-1,-1,-1,0.778
-1,-1,-1,0.951
-1,-1,-1,0.779
-1,-1,-1,0.92
-1,-1,-1,0.775
-1,-1,-1,0.867
-1,-1,-1,0.79
-1,-1,-1,0.919
-1,-1,-1,0.935
-1,-1,-1,0.923
-1,-1,-1,0.745
-1,-1,-1,0.936
-1,-1,-1,0.759
-1,-1,-1,0.939
-1,-1,-1,0.864
-1,-1,-1,0.924
-1,-1,-1,0.71
-1,-1,-1,0.876
-1,-1,-1,0.869
-1,-1,-1,0.759
-1,-1,-1,0.908
-1,-1,-1,0.748
-1,-1,-1,0.912
-1,-1,-1,0.727
-1,-1,-1,0.887
-1,-1,-1,0.821
-1,-1,-1,0.745
-1,-1,-1,0.88
-1,-1,-1,0.893
-1,-1,-1,0.875
-1,-1,-1,0.697
-1,-1,-1,0.76
-1,-1,-1,0.884
-1,-1,-1,0.747
-1,-1,-1,0.757
-1,-1,-1,0.924
-1,-1,-1,0.738
-1,-1,-1,0.861
-1,-1,-1,0.727
-1,-1,-1,0.887
-1,-1,-1,0.842
-1,-1,-1,0.717
-1,-1,-1,0.756
-1,-1,-1,0.919
-1,-1,-1,0.916
-1,-1,-1,0.927
-1,-1,-1,0.925
-1,-1,-1,0.738
-1,-1,-1,0.747
-1,-1,-1,0.841
-1,-1,-1,0.737
-1,-1,-1,0.799
-1,-1,-1,0.867
-1,-1,-1,0.926
-1,-1,-1,0.934
-1,-1,-1,0.939
-1,-1,-1,0.805
-1,-1,-1,0.984
-1,-1,-1,0.709
-1,-1,-1,0.734
-1,-1,-1,0.975
-1,-1,-1,0.773
-1,-1,-1,0.992
-1,-1,-1,0.757
-1,-1,-1,0.945
-1,-1,-1,0.752
-1,-1,-1,0.959
-1,-1,-1,0.788
-1,-1,-1,0.954
-1,-1,-1,0.745
-1,-1,-1,0.944
-1,-1,-1,0.754
-1,-1,-1,0.947
-1,-1,-1,0.751
-1,-1,-1,0.939
-1,-1,-1,0.754
-1,-1,-1,0.744
-1,-1,-1,0.916
-1,-1,-1,0.688
-1,-1,-1,0.71
-1,-1,-1,0.94
-1,-1,-1,0.829
-1,-1,-1,0.949
-1,-1,-1,0.793
-1,-1,-1,0.957
-1,-1,-1,0.764
-1,-1,-1,0.849
-1,-1,-1,0.821
-1,-1,-1,0.966
-1,-1,-1,0.807
-1,-1,-1,0.969
-1,-1,-1,0.954
-1,-1,-1,1.043
-1,-1,-1,0.962
-1,-1,-1,0.768
-1,-1,-1,0.994
-1,-1,-1,0.797
-1,-1,-1,0.96
-1,-1,-1,0.798
-1,-1,-1,0.973
-1,-1,-1,0.774
-1,-1,-1,0.969
-1,-1,-1,0.74
-1,-1,-1,0.886
-1,-1,-1,0.799
-1,-1,-1,0.963
-1,-1,-1,0.887
-1,-1,-1,0.796
-1,-1,-1,0.774
-1,-1,-1,0.771
-1,-1,-1,0.76
-1,-1,-1,0.796
-1,-1,-1,3.318
-1,-1,-1,3.484
-1,-1,-1,3.474
-1,-1,-1,3.554
-1,-1,-1,3.558
-1,-1,-1,3.627
-1,-1,-1,3.396
-1,-1,-1,942.273
-1,-1,-1,0.702
-1,-1,-1,0.739
-1,-1,-1,0.77
-1,-1,-1,0.863
-1,-1,-1,0.999
-1,-1,-1,0.836
-1,-1,-1,3.858
-1,-1,-1,4.715
-1,-1,-1,3.507
-1,-1,-1,3.512
-1,-1,-1,3.516
-1,-1,-1,3.439
-1,-1,-1,3.425
-1,-1,-1,3.579
-1,-1,-1,3.45
-1,-1,-1,3.567
-1,-1,-1,3.46
-1,-1,-1,3.452
-1,-1,-1,3.463
-1,-1,-1,3.451
-1,-1,-1,3.284
-1,-1,-1,965.19
-1,-1,-1,0.829
-1,-1,-1,0.745
-1,-1,-1,0.76
-1,-1,-1,0.748
-1,-1,-1,0.747
-1,-1,-1,0.702
-1,-1,-1,1.197
-1,-1,-1,3.381
-1,-1,-1,3.469
-1,-1,-1,3.564
-1,-1,-1,3.557
-1,-1,-1,3.525
-1,-1,-1,3.521
-1,-1,-1,1661.952
-1,-1,-1,0.86
-1,-1,-1,1.08
-1,-1,-1,0.865
-1,-1,-1,0.781
-1,-1,-1,0.744
-1,-1,-1,0.777
-1,-1,-1,3.441
-1,-1,-1,3.403
-1,-1,-1,3.559
-1,-1,-1,3.761
-1,-1,-1,3.432
-1,-1,-1,3.557
-1,-1,-1,3.452
-1,-1,-1,0.898
-1,-1,-1,0.772
-1,-1,-1,0.771
-1,-1,-1,0.901
-1,-1,-1,0.763
-1,-1,-1,0.728
-1,-1,-1,0.752
-1,-1,-1,3.065
-1,-1,-1,3.555
-1,-1,-1,3.724
-1,-1,-1,3.423
-1,-1,-1,3.544
-1,-1,-1,3.477
-1,-1,-1,3.746
-1,-1,-1,3.228
-1,-1,-1,3.473
-1,-1,-1,4.262
-1,-1,-1,4.634
-1,-1,-1,5.483
-1,-1,-1,3.411
-1,-1,-1,3.853
-1,-1,-1,3.528
-1,-1,-1,0.815
-1,-1,-1,0.775
-1,-1,-1,0.758
-1,-1,-1,0.786
-1,-1,-1,0.692
-1,-1,-1,0.758
-1,-1,-1,0.769
-1,-1,-1,2.292
-1,-1,-1,3.472
-1,-1,-1,3.942
-1,-1,-1,3.453
-1,-1,-1,3.423
-1,-1,-1,3.445
-1,-1,-1,3.502
-1,-1,-1,1167.156
-1,-1,-1,0.931
-1,-1,-1,0.92
-1,-1,-1,0.84
-1,-1,-1,0.81
-1,-1,-1,1.039
-1,-1,-1,1.087
-1,-1,-1,0.946
-1,-1,-1,1.065
-1,-1,-1,0.796
-1,-1,-1,0.773
-1,-1,-1,0.782
-1,-1,-1,0.774
-1,-1,-1,0.801
-1,-1,-1,0.789
-1,-1,-1,0.816
-1,-1,-1,0.818
-1,-1,-1,0.802
-1,-1,-1,0.77
-1,-1,-1,0.799
-1,-1,-1,0.62
-1,-1,-1,0.684
-1,-1,-1,0.792
-1,-1,-1,0.748
-1,-1,-1,0.641
-1,-1,-1,0.635
-1,-1,-1,0.64
-1,-1,-1,0.766
-1,-1,-1,0.743
-1,-1,-1,0.649
-1,-1,-1,0.666
-1,-1,-1,0.666
-1,-1,-1,0.776
-1,-1,-1,0.766
-1,-1,-1,0.628
-1,-1,-1,0.713
-1,-1,-1,0.63
-1,-1,-1,0.78
-1,-1,-1,0.777
-1,-1,-1,0.66
-1,-1,-1,0.701
-1,-1,-1,0.773
-1,-1,-1,0.796
-1,-1,-1,0.766
-1,-1,-1,0.748
-1,-1,-1,0.795
-1,-1,-1,0.682
-1,-1,-1,0.634
-1,-1,-1,0.654
-1,-1,-1,0.802
-1,-1,-1,0.811
-1,-1,-1,0.676
-1,-1,-1,0.705
-1,-1,-1,0.782
-1,-1,-1,0.8
-1,-1,-1,0.701
-1,-1,-1,0.648
-1,-1,-1,0.816
-1,-1,-1,0.807
-1,-1,-1,0.65
-1,-1,-1,0.696
-1,-1,-1,0.659
-1,-1,-1,0.822
-1,-1,-1,0.69
-1,-1,-1,0.631
-1,-1,-1,0.65
-1,-1,-1,0.643
-1,-1,-1,0.802
-1,-1,-1,0.713
-1,-1,-1,0.626
-1,-1,-1,0.676
-1,-1,-1,0.649
-1,-1,-1,0.807
-1,-1,-1,0.731
-1,-1,-1,0.797
-1,-1,-1,0.765
-1,-1,-1,0.809
-1,-1,-1,0.776
-1,-1,-1,0.81
-1,-1,-1,0.806
-1,-1,-1,0.799
-1,-1,-1,0.809
-1,-1,-1,0.796
-1,-1,-1,0.832
-1,-1,-1,0.805
-1,-1,-1,0.828
-1,-1,-1,0.812
-1,-1,-1,0.809
-1,-1,-1,0.807
